confidence,entropy,margin,brightness,blur,failure
0.8477915,0.7106421,0.7949345,-0.23180322,0.9395997524261475,0
0.89325863,0.5037502,0.8535826,0.9429204,1.051674246788025,0
0.96904975,0.17207862,0.9525566,-0.27193034,2.5295681953430176,0
0.9999883,0.00015425155,0.99997973,-0.44316572,0.8502633571624756,0
0.89045036,0.5268342,0.8531663,1.2225208,1.5633947849273682,0
0.76164347,0.8816639,0.6584494,0.010502766,0.40225306153297424,0
0.63612133,1.1884757,0.46809208,0.500441,0.5021436214447021,0
0.9207393,0.3642929,0.86662805,0.3995452,1.399576187133789,0
0.79162997,0.74879676,0.68529874,-0.8234962,0.8624420166015625,0
0.4625301,1.2393868,0.13535386,1.0509284,1.9655914306640625,0
0.56775266,0.8821417,0.17504987,0.109263405,0.42582857608795166,0
0.9887172,0.07838619,0.9846246,0.3878809,1.1217780113220215,0
0.954616,0.24302894,0.9324916,-0.6305887,0.7804518938064575,0
0.8233099,0.73429346,0.7385517,0.12107354,0.5976539254188538,0
0.96542525,0.17368284,0.93681914,-0.4307921,1.0255122184753418,0
0.9046068,0.47436225,0.8725489,0.18113008,1.2896301746368408,0
0.47011262,1.4161427,0.19949663,0.7457142,3.2652475833892822,0
0.9994098,0.0053329426,0.9989013,0.028773166,0.4704471826553345,0
0.5625959,1.3122792,0.36156678,-1.3931673,0.27957555651664734,0
0.9663712,0.19206122,0.9510209,0.76531833,1.1211059093475342,0
0.9896769,0.066341534,0.98332524,-0.5546266,1.173326015472412,0
0.32791683,1.7609849,0.0999627,0.110110834,0.5998482704162598,1
0.91178966,0.36408046,0.8427892,0.3248764,0.8885126113891602,1
0.54288274,1.4384348,0.41253847,-0.021691874,1.1441822052001953,1
0.74974686,0.8349377,0.64089656,-0.43597358,0.5448322296142578,1
0.6400573,1.2678128,0.48974,0.34498733,0.5071672201156616,1
0.8308289,0.7139253,0.7595609,0.8509979,0.6867817640304565,0
0.6516087,1.1895063,0.5346721,-0.009917404,0.6958919763565063,1
0.55211294,1.1005971,0.21827558,0.44551653,0.1179395467042923,0
0.58250904,1.0492376,0.30453265,1.2096006,0.8847572207450867,1
0.975633,0.14789383,0.9631263,0.0568783,1.2496304512023926,0
0.8475151,0.6091386,0.75414526,-0.3562362,0.5981225371360779,0
0.96868426,0.16294181,0.94269043,0.5990987,0.7075093984603882,0
0.86303437,0.52229196,0.7576826,0.14107645,1.2141729593276978,0
0.7909292,0.74320436,0.65147156,-0.26720297,0.9151416420936584,0
0.7503038,0.95786333,0.6565991,0.4631883,0.8358903527259827,1
0.91217923,0.36186513,0.84002423,-0.3619395,1.2186431884765625,0
0.99403447,0.042363238,0.9899303,0.4603641,0.5205923914909363,0
0.34071276,1.6067631,0.048270762,-0.29919025,0.4989728331565857,0
0.9912442,0.057829082,0.9848899,0.75361645,0.7587219476699829,0
0.9608244,0.18691559,0.9273232,0.21576545,0.8266801834106445,0
0.9550897,0.1930554,0.9120158,1.4436095,0.9390251040458679,0
0.4580014,1.3396852,0.099087834,0.4126918,0.7686222791671753,0
0.999035,0.00768323,0.99807197,0.2892121,0.08481733500957489,0
0.5078059,1.407342,0.24799016,-1.4946399,0.4247549772262573,0
0.25405797,1.9561222,0.05410236,0.3486918,1.1907193660736084,1
0.679062,0.8760135,0.46365258,0.34176907,0.43079501390457153,0
0.88727653,0.41882223,0.7890651,-0.40899003,0.8673617243766785,0
0.57251084,1.4045663,0.3909216,-0.00023212533,1.3795253038406372,1
0.6130004,0.93334085,0.28985363,0.44800934,0.608779788017273,1
0.42221585,1.603292,0.16539237,-0.49178097,1.0533266067504883,1
0.38158184,1.6294425,0.061289042,0.11744135,0.4036155939102173,1
0.42123607,1.5725318,0.1470662,0.08981328,0.7825900316238403,0
0.36306763,1.712097,0.08133182,1.0901713,0.4957249164581299,1
0.99698883,0.023940165,0.9950304,0.6204773,1.195629358291626,0
0.7895922,0.7540983,0.65929574,-0.47847438,0.5320324301719666,0
0.4776226,1.3853853,0.23644243,-0.9723489,0.4593384563922882,1
0.97679895,0.14667985,0.9655044,0.10783379,0.7390826940536499,0
0.6691341,1.0532218,0.53722435,-0.20684981,0.46644505858421326,1
0.68478966,0.99549687,0.50265217,-0.18177658,0.5272386074066162,1
0.60508144,0.97184783,0.3015113,-0.6591424,0.7511941194534302,0
0.94401395,0.30843863,0.91939723,0.15442817,1.8926490545272827,0
0.7228355,0.9399749,0.5808958,-0.75151634,0.2622387707233429,1
0.5210621,1.4410844,0.37844753,-1.0005536,0.2870517671108246,1
0.8261329,0.6432414,0.70478624,0.45841384,0.3007487952709198,0
0.94200075,0.34037322,0.92879397,-0.36469007,1.6207547187805176,0
0.60256493,0.9672266,0.2944451,-0.6488491,1.6248753070831299,0
0.99765944,0.018605046,0.9963593,-0.24512395,0.8612338304519653,0
0.84063673,0.73965013,0.80014604,-0.31056064,2.7632970809936523,0
0.9746976,0.14206846,0.9606219,-0.22838265,1.0451925992965698,0
0.91292524,0.39544705,0.8563796,1.494643,2.539691925048828,0
0.999933,0.0007775463,0.999895,0.9327054,1.08859121799469,0
0.7816905,0.64981836,0.60363674,1.0746973,1.259854793548584,1
0.49479997,1.6489174,0.33378434,-0.49458334,2.7639360427856445,0
0.49985263,1.2031386,0.19270411,0.0512125,0.6438010931015015,1
0.4908488,1.4637127,0.26153076,0.016002726,0.7399992942810059,0
0.56888926,1.3311352,0.37540504,0.5957164,0.9767022132873535,1
0.7056665,0.9945073,0.59478617,-0.6012251,0.9134210348129272,0
0.99617404,0.026348174,0.99263644,0.7186923,1.184265375137329,0
0.49808937,1.3660805,0.2932844,-0.49959096,1.056487798690796,0
0.90975934,0.32333377,0.8236413,0.63097084,0.9289529919624329,0
0.99238026,0.057293717,0.9898296,-0.023466479,1.057072639465332,0
0.8955204,0.4148838,0.8137114,0.90092695,0.37712639570236206,1
0.9988165,0.010802612,0.99834216,0.15633993,1.6987438201904297,0
0.99878556,0.010318889,0.9980181,0.22425064,0.39453125,0
0.9948053,0.037454505,0.9917789,-0.39152047,0.5961054563522339,0
0.9986588,0.01157512,0.9979481,0.47907326,2.1628646850585938,0
0.9613284,0.19581692,0.9307729,-0.8384347,1.717391014099121,0
0.51644206,1.3514627,0.30573982,0.9219425,0.42545086145401,0
0.8707279,0.49740025,0.7803277,-0.22388995,0.5353222489356995,0
0.74218935,0.8136245,0.56285083,-0.25020552,0.3362733721733093,0
0.43359554,1.3502946,0.10621947,-0.038634118,0.533840000629425,0
0.65701216,1.2402507,0.5529842,0.8906981,0.8355597853660583,1
0.8419654,0.44410565,0.6849211,0.14623424,1.9935719966888428,1
0.5933029,1.3265343,0.46920633,-0.67493236,0.7643373012542725,0
0.6244017,1.2481618,0.48625988,-0.6555985,1.7725260257720947,1
0.78671795,0.70131034,0.6182338,0.5435807,2.7925610542297363,0
0.7930111,0.905072,0.7249335,-0.38995513,0.6931083798408508,0
0.8063995,0.69694054,0.6794892,0.9503622,0.7858952879905701,1
0.9980742,0.0157079,0.99666953,1.2336614,0.45445922017097473,0
0.88439906,0.4629411,0.7955436,0.6863329,1.176669955253601,0
0.30769712,1.8226166,0.07917203,-0.52053237,0.8454636335372925,1
0.9240481,0.3169431,0.8594322,-0.17796013,1.4141240119934082,0
0.6565626,1.2542667,0.5221467,0.2249299,0.9290869235992432,1
0.94712913,0.28478652,0.9176331,-0.091425404,0.9232125282287598,0
0.9616985,0.21327454,0.9459543,0.4725884,0.8929271697998047,0
0.41368693,1.2994871,0.087881505,1.722614,0.5994122624397278,1
0.73357946,0.72266394,0.49915677,-0.47034526,1.3058836460113525,0
0.40218157,1.4804913,0.12297097,-0.2657128,0.6899046897888184,0
0.6519443,1.0721247,0.49478114,-1.1798182,0.43928006291389465,0
0.729994,0.95439327,0.5932518,1.3095375,1.1544883251190186,1
0.99521846,0.03509551,0.99216574,0.8786683,0.6321878433227539,0
0.97404814,0.15310074,0.9588478,0.35902378,1.2353410720825195,0
0.7763541,0.8106914,0.6535247,-0.87698686,0.528947114944458,0
0.66930616,1.1208987,0.49891376,-0.2790833,0.8669613599777222,0
0.9129305,0.3955603,0.8747257,0.6825808,0.6832891702651978,0
0.9484212,0.28527388,0.9331919,-1.0963874,0.7248221039772034,0
0.41329592,1.3677129,0.09589103,-0.29100192,0.472473680973053,1
0.5386001,0.95178723,0.13791463,0.5628181,0.20745089650154114,0
0.5479083,1.1893681,0.25714672,-0.3265568,1.1113208532333374,1
0.9923698,0.049848408,0.9859957,-0.6862954,1.5657658576965332,0
0.9256807,0.33059052,0.867201,-0.249515,1.3518449068069458,0
0.68284786,1.0971024,0.56562847,-0.8644337,0.20596745610237122,1
0.8335571,0.56749743,0.69657695,0.087972715,0.9651510119438171,0
0.35440686,1.8607552,0.14816248,-0.30229634,2.467379331588745,0
0.9837609,0.089775726,0.9689707,-0.37555465,1.3139257431030273,0
0.47605777,1.1090682,0.087280214,0.66825217,1.9348560571670532,0
0.55947435,0.8186423,0.14468199,-0.15058377,1.0798900127410889,1
0.8719461,0.52772415,0.7876767,-0.37027997,0.6501674652099609,0
0.6016687,0.82985675,0.23174119,-0.91294473,0.9129862189292908,1
0.36827952,1.7688111,0.18510802,0.56760216,1.229798674583435,1
0.96967995,0.1678457,0.9528825,0.89523166,1.079108476638794,0
0.5263589,1.2866664,0.33235866,-0.16572383,0.37060075998306274,0
0.8392278,0.6857751,0.76564485,-0.83226866,0.7139420509338379,0
0.75354254,0.9983586,0.675169,-0.97976446,2.3637590408325195,0
0.99384403,0.045766316,0.99072844,-0.5864024,0.6510666608810425,0
0.39331433,1.5123656,0.05712354,-0.3457466,0.8452288508415222,1
0.3539398,1.20437,0.014413089,0.06672641,0.6588265895843506,0
0.30315015,1.7619929,0.0447762,-0.91690725,0.19339284300804138,1
0.96064043,0.19983278,0.9337323,0.5669081,0.12508215010166168,0
0.88800347,0.50467926,0.82515556,0.59549516,1.0590577125549316,0
0.9349973,0.30554503,0.9019474,0.35045618,0.4829283058643341,0
0.9994985,0.0045366297,0.9990588,0.05942075,0.8488117456436157,0
0.9199522,0.37863684,0.8871435,-0.10242212,1.276275634765625,0
0.8677233,0.5587657,0.7862633,-0.09685871,0.5256054997444153,0
0.4327999,1.1511538,0.059576124,-0.09169148,0.8541975021362305,0
0.5464449,1.401126,0.38648343,-1.26113,0.6795081496238708,0
0.36202303,1.5598807,0.104798704,-0.3658557,0.9401434063911438,0
0.9723547,0.166172,0.9582627,-0.3888944,0.7737748622894287,0
0.93764466,0.31722862,0.9011716,0.8109598,0.5391768217086792,0
0.99438804,0.041425616,0.9911252,0.115165316,1.4528619050979614,0
0.39271075,1.4439425,0.008833021,0.63479745,1.3795057535171509,1
0.7393818,0.8045423,0.58222574,0.994328,1.2837116718292236,0
0.961599,0.20164858,0.94104683,-0.17435358,1.7874804735183716,0
0.7136855,1.032221,0.5940145,-0.89686286,1.5869098901748657,0
0.61338913,1.266132,0.456649,0.78704035,1.374067783355713,0
0.30991793,1.8732915,0.13578357,-0.49534735,0.44333866238594055,0
0.9839616,0.09874958,0.97488666,0.013113877,1.0220178365707397,0
0.99638003,0.028790232,0.9941249,0.00012648603,2.264979839324951,0
0.540522,0.8262747,0.10997236,-0.24459273,1.0427196025848389,0
0.49902475,0.8139404,0.020396441,0.73256147,2.1948728561401367,1
0.59872264,0.78789276,0.22611669,0.3222008,0.715436577796936,1
0.73418593,0.9664664,0.58758074,-0.23253112,1.258838176727295,0
0.7505133,0.87610364,0.61878324,-0.9056899,0.6043314337730408,0
0.71963173,0.9549334,0.53952116,1.0932559,0.5833768844604492,0
0.3853052,1.6162555,0.1383668,0.8963927,1.115098237991333,1
0.43965298,1.4314613,0.19247074,0.5450659,0.5130631923675537,0
0.91730356,0.43806085,0.8960304,0.25989977,1.0932960510253906,0
0.6736891,1.2204328,0.56462246,0.33502015,0.5840014219284058,1
0.98166156,0.098511554,0.9649208,0.93913925,0.5472979545593262,0
0.92988324,0.3114478,0.8835611,0.087937705,1.2524049282073975,0
0.51262593,0.91496193,0.0738174,-1.4846895,0.7671064138412476,1
0.950846,0.28435868,0.9310834,0.11293441,1.1048383712768555,1
0.6199432,1.0836544,0.4209599,-0.09718885,0.5397201180458069,0
0.998403,0.012395174,0.99693006,0.39684364,0.3351464867591858,0
0.68115145,0.875408,0.42536405,-0.64044785,0.9321380853652954,1
0.6290642,1.0525575,0.42950422,-0.8004462,1.6011040210723877,1
0.4544445,1.2957795,0.13340825,0.17345522,0.8491305708885193,1
0.93395174,0.36037773,0.9127348,-0.07755651,2.1631367206573486,0
0.98831975,0.07696187,0.9819683,-0.12789741,0.6242398619651794,0
0.8026928,0.6040754,0.62842226,-0.11803457,1.1234121322631836,0
0.30478415,1.6465505,0.007313907,0.23798737,1.2468211650848389,1
0.7508401,0.75775945,0.5616021,0.07090086,1.0172845125198364,1
0.9994925,0.0050024027,0.9993112,0.08750142,0.595981240272522,0
0.4517496,1.4389697,0.14236957,-0.06299063,0.9963982105255127,1
0.82101065,0.6645864,0.71470416,-0.0028201665,0.4297404885292053,1
0.4630209,1.3891232,0.27942723,0.13874419,0.6038975119590759,0
0.7970029,0.7941819,0.70091456,-0.7345984,0.1553441733121872,0
0.917954,0.36600995,0.8593547,-0.079407156,0.5660908222198486,0
0.9425727,0.32140687,0.92683804,-0.052403428,1.5671430826187134,0
0.39891896,1.3889048,0.11438018,-1.0242947,0.541614830493927,0
0.99508375,0.034435894,0.9909623,-0.02004461,0.2900942265987396,0
0.40590316,1.7876612,0.23132348,0.40232152,1.842660903930664,0
0.5684491,1.2901763,0.36489075,0.20802799,0.9861461520195007,0
0.45914885,1.3500017,0.16236404,-0.48535705,0.26855742931365967,1
0.42593363,1.4578598,0.17074034,-0.5701252,0.5329008102416992,1
0.4819593,1.0776093,0.084709674,0.37429568,0.6758536100387573,0
0.292226,1.9354737,0.11892371,-0.13417827,0.6527212858200073,1
0.9986482,0.012155718,0.998014,2.0961075,1.0215332508087158,0
0.8651985,0.6404468,0.8122975,-0.8952482,0.8330653309822083,0
0.5912834,1.4150686,0.45454103,0.77992034,0.8923064470291138,1
0.997922,0.016005982,0.9960804,0.22392558,2.519650936126709,0
0.45171234,1.3701618,0.09532893,-0.2793566,1.0299396514892578,1
0.8669059,0.543535,0.7849041,0.1688274,1.1251826286315918,1
0.7030507,0.98162943,0.5766271,0.031622134,0.5395328998565674,0
0.5387662,1.2304642,0.26148313,-0.18117818,1.0388388633728027,0
0.4992549,1.188646,0.14313689,-0.13548642,0.4579954147338867,0
0.971538,0.17177594,0.9573801,-0.02145964,1.5326967239379883,0
0.9727739,0.15274157,0.9571174,0.019926151,0.8404908776283264,0
0.95872414,0.18412134,0.9195736,0.26222065,1.9809253215789795,0
0.5336225,1.2252125,0.29867443,-0.59856534,1.1344146728515625,0
0.776029,0.8970218,0.68714225,-0.7284736,0.760502815246582,1
0.8063693,0.8215754,0.74067754,0.39694637,0.9042388200759888,1
0.5410217,1.4332786,0.37661898,-0.39844173,1.6841773986816406,1
0.4467588,1.362019,0.14453477,-0.32769272,1.1062254905700684,0
0.6428297,1.0779727,0.43399265,-0.535967,0.39726385474205017,1
0.32363713,2.024835,0.1749006,0.3774836,0.9079403877258301,1
0.7612296,0.82354265,0.6117943,-0.11522648,0.8489062786102295,0
0.25380647,1.6392007,0.02772656,-0.19593552,1.2040053606033325,1
0.72130704,1.0088835,0.6003601,-1.3720028,0.5754846334457397,0
0.6453578,1.1482619,0.45888525,-0.7858483,1.5612046718597412,0
0.9891768,0.067224376,0.9803979,0.18311606,0.3082590699195862,0
0.9929671,0.043837886,0.9863827,1.1851392,1.4901515245437622,0
0.34626374,1.8749688,0.15904132,0.25492606,0.4529259502887726,0
0.9953525,0.034300834,0.9924647,0.13248625,0.9295858144760132,0
0.84905165,0.61813873,0.7647196,-0.8837991,0.445955753326416,1
0.4726724,1.3783143,0.19816887,0.09956825,0.49473029375076294,1
0.64711463,1.1596757,0.5196104,0.70093745,0.9072539210319519,0
0.26542637,1.6474562,0.011099994,-0.6612643,0.6899155974388123,0
0.95880127,0.19390847,0.9233471,-0.76733726,0.5832759141921997,0
0.99776816,0.018046621,0.99627036,-0.105471075,2.8672943115234375,0
0.975629,0.14224668,0.96295416,-0.4578539,2.02479887008667,0
0.6661796,0.9052548,0.39766344,-0.2075125,0.7002602219581604,1
0.7442156,0.8889904,0.60769916,-0.10690342,0.5218346118927002,0
0.73782176,0.84641945,0.5642632,-0.3819078,0.570667028427124,0
0.5087826,1.2435578,0.28342915,-0.40437722,0.3545607626438141,1
0.46546674,1.4133196,0.17647177,0.21089107,0.6213776469230652,1
0.9006759,0.4634969,0.8582763,-0.7999877,0.45556142926216125,0
0.7507536,0.7948572,0.5627877,-0.5786346,0.2868480980396271,0
0.86184925,0.6723705,0.8244765,-0.13978308,0.3420989513397217,1
0.9959667,0.029601634,0.9929889,0.10760921,0.8449965715408325,0
0.42274147,1.5938897,0.18835913,-0.673227,0.6917550563812256,1
0.93377274,0.33840698,0.9082437,-0.13413334,0.5761241912841797,0
0.6647698,1.0439879,0.46759176,1.0475755,0.828516960144043,0
0.992065,0.055167347,0.9880681,0.9506986,0.9206355810165405,0
0.90686244,0.44127762,0.85508436,0.5696827,0.4007101356983185,0
0.5758834,1.1868496,0.29901546,0.080114365,0.794830322265625,0
0.61202115,1.3373368,0.48805907,0.31939143,1.099507451057434,0
0.7088533,0.9083271,0.52906144,0.19223666,0.4834881126880646,0
0.9916367,0.056109987,0.98699653,-0.28709888,1.4761919975280762,0
0.99881446,0.010402383,0.99804974,0.976073,1.2350860834121704,0
0.9950553,0.03476032,0.991932,0.14601819,0.40829768776893616,0
0.84138024,0.60568523,0.73179805,0.13500455,0.25521206855773926,0
0.38207492,1.6560671,0.17556147,-0.36354017,1.7393194437026978,1
0.795439,0.7980866,0.7207937,-0.24893194,0.9573882818222046,0
0.4024069,1.4335719,0.13665643,0.13247032,0.6044354438781738,0
0.908848,0.4334255,0.87541556,0.02063555,0.23978500068187714,0
0.67992777,0.9298622,0.44365945,0.67406356,1.1346702575683594,0
0.95924896,0.18377836,0.9209592,-0.2558957,1.058322787284851,0
0.84563494,0.6596304,0.7790097,-0.9573245,0.3892039656639099,0
0.6380478,1.0002606,0.3822862,-0.42832345,0.6316478848457336,1
0.43158352,1.3804137,0.08278003,0.34359908,0.14365200698375702,0
0.5842645,0.90023726,0.22600573,0.95935935,0.720451295375824,0
0.8758416,0.5464857,0.8076385,-0.55335665,0.7214534878730774,0
0.791216,0.67773926,0.6243042,1.1273013,0.4123750925064087,1
0.5828264,1.3185381,0.4502483,0.22913067,0.8133149147033691,0
0.9978822,0.01786452,0.9968887,1.0529058,0.3517360985279083,0
0.34150693,1.4915109,0.05969718,0.9403447,0.9168617129325867,1
0.53561187,1.3518555,0.31524175,0.2905569,0.5685361623764038,0
0.9875689,0.08607869,0.98265386,-0.049978115,1.2579001188278198,0
0.33621854,1.655929,0.047803402,-0.43455404,1.830549716949463,0
0.47889197,1.7217422,0.34722853,-0.885339,1.2792829275131226,1
0.9667167,0.19930527,0.9556043,0.65229845,1.3481248617172241,0
0.8554241,0.66521823,0.7960276,1.5770111,1.376638412475586,0
0.40224418,1.6106973,0.14665076,-0.35556543,1.6502268314361572,1
0.8828807,0.5056857,0.8089961,-0.24661657,0.9111216068267822,0
0.48107812,1.6669266,0.30906928,0.09048536,0.3095494508743286,0
0.90092766,0.36371818,0.8099578,0.38500202,0.20152704417705536,0
0.79833233,0.7767178,0.71163154,-0.46349734,2.11356520652771,1
0.9940871,0.042311467,0.99107814,-0.24427907,0.6940847635269165,0
0.6567151,1.1585205,0.52296555,-0.018143386,0.7485295534133911,0
0.56840825,1.1886873,0.27925396,-0.2911656,1.5265047550201416,1
0.64676845,1.2714777,0.53813195,0.2242229,0.65386563539505,0
0.3306228,1.6192772,0.094948575,0.35835525,0.44761818647384644,0
0.9940732,0.040685993,0.9893293,-0.010431133,1.9322117567062378,0
0.99416214,0.037156068,0.9885552,1.3225726,1.080016851425171,0
0.88060933,0.5528803,0.8388338,0.23179725,1.4667327404022217,1
0.8377914,0.61998487,0.72361445,0.08948782,0.7576289176940918,0
0.59003645,0.86411285,0.21612588,0.35263547,0.9249891042709351,1
0.886703,0.5214995,0.83434856,0.22517654,0.8357524275779724,0
0.59264624,1.2018495,0.3720441,-0.84452623,0.8806994557380676,0
0.63345337,1.351363,0.5214566,-0.19146258,0.968237578868866,0
0.5018549,1.4402795,0.35049295,-0.85423934,0.982613742351532,0
0.51056874,1.3066686,0.20700294,1.2239236,0.8564566373825073,0
0.9953746,0.033619978,0.99222475,-0.046907596,0.8418099284172058,0
0.6889899,0.6304977,0.37937316,0.4397367,0.4450380206108093,0
0.885116,0.541646,0.8543815,-0.017789474,0.9212648272514343,0
0.79903376,0.5961638,0.61594355,4.6243273e-05,1.9930750131607056,0
0.27352905,1.739059,0.050651535,1.272983,0.592215359210968,1
0.78437513,0.6925287,0.6138945,0.5337771,0.48018524050712585,0
0.37192574,1.4047264,0.0020535886,-0.4603525,0.48638439178466797,0
0.3368367,1.8336548,0.098727584,-0.82057905,2.1091654300689697,1
0.70719576,0.851281,0.5025413,0.34356558,0.6342934370040894,1
0.9430144,0.30960774,0.9152417,0.12168165,0.5581784248352051,0
0.5903778,1.117079,0.3107934,0.44268334,1.3167701959609985,0
0.4364027,1.564112,0.20694926,-0.45442185,0.7076553106307983,0
0.40030578,1.3980467,0.1407986,0.6426136,0.5361589193344116,0
0.881539,0.47828695,0.800513,-0.45270103,0.0832042470574379,0
0.9991775,0.0072581326,0.9985279,0.6035697,0.2248326539993286,0
0.8904316,0.44625735,0.8136748,-0.4074458,0.7963220477104187,0
0.97348017,0.15474905,0.9577469,-0.045436393,0.7840754389762878,0
0.3383729,1.5818278,0.05309251,-0.6898758,1.2171863317489624,0
0.87697357,0.5487622,0.82493526,0.64538455,0.49237287044525146,0
0.5684805,0.6918576,0.13787714,0.10055932,1.371461033821106,0
0.6007177,1.2986264,0.4551902,-0.9929206,0.7915557622909546,0
0.50959134,1.1388364,0.16141626,0.3890009,0.5345602035522461,0
0.7070631,0.97042966,0.5410291,-0.5889716,0.8599887490272522,0
0.9969944,0.02432114,0.9956759,0.49045047,1.6880825757980347,0
0.5934431,1.2733934,0.43085885,-0.93063444,0.5685829520225525,1
0.49137214,1.1662105,0.13438836,-0.47505447,0.5609796643257141,1
0.328236,1.658778,0.049912483,-0.5027183,1.9636187553405762,0
0.8164476,0.7936095,0.74061984,1.0595883,1.4649884700775146,0
0.635449,0.69420457,0.27638656,-0.4032762,1.3236477375030518,0
0.5811322,1.0707422,0.31716475,-0.20740616,0.5760784149169922,0
0.98419374,0.1005758,0.9738224,0.98766804,1.9291362762451172,0
0.9865888,0.07515453,0.9739565,-0.24264513,0.49561044573783875,0
0.54912513,1.0900238,0.19374141,0.7515344,1.1325236558914185,1
0.6670399,1.0538166,0.48408252,1.2345386,0.7603691816329956,0
0.74919796,0.9324522,0.61709964,-0.09699577,0.6317719221115112,1
0.36346573,1.5332837,0.024867147,0.626384,0.451809287071228,0
0.5802665,1.1939037,0.38686863,-0.7008084,1.1029837131500244,0
0.40024582,1.4390401,0.06672537,-0.63302445,0.6584033370018005,1
0.47106728,1.4963658,0.21161005,-0.8252685,0.2710748612880707,1
0.71054,1.0242536,0.600705,-0.17959051,1.1756118535995483,0
0.9816379,0.11255345,0.96900547,0.27607906,0.7898715734481812,0
0.9979426,0.016524117,0.9965291,0.2583294,0.944299578666687,0
0.46827358,1.5315515,0.31193727,-0.43519315,0.7723076939582825,1
0.92439336,0.33883137,0.86550903,-0.42361677,1.17732834815979,0
0.5582288,0.75094616,0.12718153,-0.49237236,0.884738564491272,0
0.5116595,0.8192129,0.04873517,1.2629997,1.2061231136322021,1
0.9587623,0.1752765,0.9180467,0.38805288,0.1909412145614624,0
0.73678887,0.9579065,0.6079837,-0.82336015,0.5710138082504272,0
0.43622562,1.2662696,0.035883367,-0.4028574,1.2726759910583496,1
0.4213299,1.334049,0.062118948,-1.3665943,0.2632937431335449,1
0.98729914,0.08707143,0.98312193,-0.30213404,1.3465644121170044,0
0.60907483,1.3688736,0.47760302,-0.6726116,1.3538477420806885,1
0.6465152,1.2137315,0.54844767,-0.36440092,1.2424134016036987,0
0.75561917,0.8767079,0.6344124,-0.11387102,1.0633056163787842,0
0.29579777,1.879442,0.13184734,-0.22618628,0.24507218599319458,0
0.56361085,1.187199,0.32314628,0.44968992,0.9674144387245178,1
0.7005659,0.97897035,0.5551854,0.88229483,1.0310585498809814,0
0.9967219,0.026245195,0.9949861,-0.22990379,1.1049184799194336,0
0.7388389,0.949269,0.6105235,-0.8751843,1.0047919750213623,0
0.28938186,1.620862,0.030598313,-0.3754662,0.724298894405365,1
0.9997243,0.0028893496,0.9995756,0.5609664,1.1552236080169678,0
0.5499078,1.4913386,0.40090412,-0.4489212,0.8855482935905457,0
0.79532677,0.79004675,0.68008417,0.40140706,1.302198052406311,0
0.5869921,0.8125745,0.2046617,-0.15109128,1.1200308799743652,1
0.6255394,1.2050064,0.49227238,-1.0693954,1.0608243942260742,0
0.47973788,1.4732852,0.28803688,-0.44283366,0.8902702927589417,1
0.500168,1.4722186,0.25106412,0.35562402,0.36462172865867615,1
0.97430986,0.15286729,0.96170735,0.21133104,0.5124939680099487,0
0.9943737,0.042689633,0.9920464,0.5171722,1.0085145235061646,0
0.9937023,0.044717766,0.9891996,-0.566223,0.29049253463745117,0
0.3096257,1.7071602,0.1080509,-0.17216687,1.800602912902832,1
0.9660361,0.17524849,0.93973035,-0.5275265,0.5505450963973999,0
0.54019135,1.4393864,0.36437315,-0.7670385,1.2219053506851196,0
0.9957409,0.03215274,0.99359936,1.0125984,1.1136622428894043,0
0.9991066,0.0073149907,0.9982402,0.11028266,0.21746006608009338,0
0.51203793,0.95916754,0.089371055,-1.2689221,0.5843403339385986,0
0.99884367,0.009390245,0.9977822,0.8426813,0.23989903926849365,0
0.28750467,1.8949574,0.069603115,-0.530775,1.2842384576797485,0
0.99894506,0.00872024,0.99799085,0.24323735,0.7999757528305054,0
0.9687436,0.17574568,0.9482817,0.18323249,1.3091555833816528,0
0.52220863,1.5584986,0.36596233,0.3694235,0.7714574337005615,1
0.9432851,0.28148693,0.9056627,-0.4449253,0.35693103075027466,0
0.8062507,0.6250076,0.6423458,-0.39746672,0.3351108431816101,1
0.8312974,0.69552445,0.7333979,-0.94148755,1.0752923488616943,0
0.83455956,0.5879123,0.7035255,-0.63401216,1.3456226587295532,0
0.98168635,0.114672735,0.9729254,-0.15289389,1.973578929901123,0
0.51988345,1.0581884,0.15123895,-0.7823415,0.8695583939552307,0
0.48602936,1.5338261,0.31586242,0.05532358,0.8036288022994995,1
0.76375943,0.9530496,0.689272,0.08818885,0.48583871126174927,0
0.89835584,0.5054494,0.8735215,-0.506006,1.2829341888427734,0
0.32966483,1.8852584,0.11326742,1.0419219,1.5172672271728516,1
0.42594662,1.5057405,0.21302617,0.21819675,0.42425787448883057,1
0.46313384,1.0846455,0.06926906,0.40602893,1.2923929691314697,1
0.9649484,0.18815991,0.94344956,-0.75065756,0.39241117238998413,0
0.7348281,0.96914077,0.6202216,-0.06555868,0.5157727003097534,0
0.7895385,0.67710227,0.63904995,-0.13484946,0.5841130018234253,0
0.97811353,0.111298665,0.9574705,0.79259205,0.6216548681259155,0
0.5469892,1.2003014,0.32956615,-0.024281066,0.821027934551239,0
0.39164567,1.7280036,0.22749679,0.6653894,1.0529695749282837,1
0.41516772,1.3217983,0.017475992,-0.13857391,1.700939416885376,1
0.999171,0.0074359355,0.9987207,0.43676674,0.22893521189689636,0
0.92037016,0.39300272,0.8744003,-0.36676282,0.4940628707408905,0
0.8390935,0.6398821,0.7432822,0.96747494,0.6637717485427856,1
